"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Travel Time to Work (in Minutes)","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"City","White Heath","IL","1781295","=""1781295""","28","2019-2023","2020","Census","United States"
"City","Williamsfield","IL","1781802","=""1781802""","N/A","2019-2023","2020","Census","United States"
"City","Williamson","IL","1781815","=""1781815""","N/A","2019-2023","2020","Census","United States"
"City","Williamsville","IL","1781854","=""1781854""","21","2019-2023","2020","Census","United States"
"City","Willisville","IL","1781867","=""1781867""","N/A","2019-2023","2020","Census","United States"
"City","Willowbrook","IL","1781919","=""1781919""","28","2019-2023","2020","Census","United States"
"City","Willowbrook","IL","1781938","=""1781938""","N/A","2019-2023","2020","Census","United States"
"City","Willow Hill","IL","1782010","=""1782010""","N/A","2019-2023","2020","Census","United States"
"City","Willow Lake","IL","1782029","=""1782029""","N/A","2019-2023","2020","Census","United States"
"City","Willow Springs","IL","1782049","=""1782049""","26","2019-2023","2020","Census","United States"
"City","Wilmette","IL","1782075","=""1782075""","35","2019-2023","2020","Census","United States"
"City","Wilmington","IL","1782088","=""1782088""","N/A","2019-2023","2020","Census","United States"
"City","Wilmington","IL","1782101","=""1782101""","24","2019-2023","2020","Census","United States"
"City","Wilsonville","IL","1782218","=""1782218""","N/A","2019-2023","2020","Census","United States"
"City","Wilton Center","IL","1782257","=""1782257""","N/A","2019-2023","2020","Census","United States"
"City","Winchester","IL","1782270","=""1782270""","25","2019-2023","2020","Census","United States"
"City","Windsor","IL","1782309","=""1782309""","36","2019-2023","2020","Census","United States"
"City","Windsor","IL","1782322","=""1782322""","23","2019-2023","2020","Census","United States"
"City","Winfield","IL","1782400","=""1782400""","29","2019-2023","2020","Census","United States"
"City","Winnebago","IL","1782491","=""1782491""","26","2019-2023","2020","Census","United States"
"City","Winnetka","IL","1782530","=""1782530""","34","2019-2023","2020","Census","United States"
"City","Winslow","IL","1782543","=""1782543""","N/A","2019-2023","2020","Census","United States"
"City","Winthrop Harbor","IL","1782686","=""1782686""","30","2019-2023","2020","Census","United States"
"City","Witt","IL","1782725","=""1782725""","N/A","2019-2023","2020","Census","United States"
"City","Wonder Lake","IL","1782855","=""1782855""","36","2019-2023","2020","Census","United States"
"City","Wood Dale","IL","1782985","=""1782985""","27","2019-2023","2020","Census","United States"
"City","Woodhull","IL","1783063","=""1783063""","25","2019-2023","2020","Census","United States"
"City","Woodland","IL","1783102","=""1783102""","N/A","2019-2023","2020","Census","United States"
"City","Woodlawn","IL","1783206","=""1783206""","N/A","2019-2023","2020","Census","United States"
"City","Woodridge","IL","1783245","=""1783245""","31","2019-2023","2020","Census","United States"
"City","Wood River","IL","1783271","=""1783271""","26","2019-2023","2020","Census","United States"
"City","Woodson","IL","1783336","=""1783336""","N/A","2019-2023","2020","Census","United States"
"City","Woodstock","IL","1783349","=""1783349""","26","2019-2023","2020","Census","United States"
"City","Worden","IL","1783505","=""1783505""","30","2019-2023","2020","Census","United States"
"City","Worth","IL","1783518","=""1783518""","28","2019-2023","2020","Census","United States"
"City","Wyanet","IL","1783622","=""1783622""","23","2019-2023","2020","Census","United States"
"City","Wyoming","IL","1783687","=""1783687""","20","2019-2023","2020","Census","United States"
"City","Xenia","IL","1783739","=""1783739""","N/A","2019-2023","2020","Census","United States"
"City","Yale","IL","1783765","=""1783765""","N/A","2019-2023","2020","Census","United States"
"City","Yates City","IL","1783817","=""1783817""","N/A","2019-2023","2020","Census","United States"
"City","Yorkville","IL","1784038","=""1784038""","35","2019-2023","2020","Census","United States"
"City","Zeigler","IL","1784155","=""1784155""","N/A","2019-2023","2020","Census","United States"
"City","Zion","IL","1784220","=""1784220""","29","2019-2023","2020","Census","United States"
"City","Aberdeen","IN","1800140","=""1800140""","N/A","2019-2023","2020","Census","United States"
"City","Advance","IN","1800640","=""1800640""","29","2019-2023","2020","Census","United States"
"City","Akron","IN","1800748","=""1800748""","24","2019-2023","2020","Census","United States"
"City","Alamo","IN","1800784","=""1800784""","N/A","2019-2023","2020","Census","United States"
"City","Albany","IN","1800802","=""1800802""","30","2019-2023","2020","Census","United States"
"City","Albion","IN","1800820","=""1800820""","25","2019-2023","2020","Census","United States"
"City","Alexandria","IN","1800910","=""1800910""","28","2019-2023","2020","Census","United States"
"City","Alfordsville","IN","1800964","=""1800964""","N/A","2019-2023","2020","Census","United States"
"City","Alton","IN","1801270","=""1801270""","N/A","2019-2023","2020","Census","United States"
"City","Altona","IN","1801288","=""1801288""","N/A","2019-2023","2020","Census","United States"
"City","Ambia","IN","1801342","=""1801342""","N/A","2019-2023","2020","Census","United States"
"City","Amboy","IN","1801360","=""1801360""","N/A","2019-2023","2020","Census","United States"
"City","Americus","IN","1801396","=""1801396""","N/A","2019-2023","2020","Census","United States"
"City","Amo","IN","1801450","=""1801450""","N/A","2019-2023","2020","Census","United States"
"City","Anderson","IN","1801468","=""1801468""","25","2019-2023","2020","Census","United States"
"City","Andrews","IN","1801612","=""1801612""","25","2019-2023","2020","Census","United States"
"City","Angola","IN","1801666","=""1801666""","16","2019-2023","2020","Census","United States"
"City","Arcadia","IN","1801954","=""1801954""","27","2019-2023","2020","Census","United States"
"City","Argos","IN","1802044","=""1802044""","22","2019-2023","2020","Census","United States"
"City","Arlington","IN","1802116","=""1802116""","N/A","2019-2023","2020","Census","United States"
"City","Ashley","IN","1802458","=""1802458""","N/A","2019-2023","2020","Census","United States"
"City","Atlanta","IN","1802602","=""1802602""","26","2019-2023","2020","Census","United States"
"City","Attica","IN","1802620","=""1802620""","22","2019-2023","2020","Census","United States"
"City","Auburn","IN","1802674","=""1802674""","18","2019-2023","2020","Census","United States"
"City","Aurora","IN","1802782","=""1802782""","28","2019-2023","2020","Census","United States"
"City","Austin","IN","1802800","=""1802800""","26","2019-2023","2020","Census","United States"
"City","Avilla","IN","1802872","=""1802872""","27","2019-2023","2020","Census","United States"
"City","Avoca","IN","1802890","=""1802890""","N/A","2019-2023","2020","Census","United States"
"City","Avon","IN","1802908","=""1802908""","25","2019-2023","2020","Census","United States"
"City","Bainbridge","IN","1803142","=""1803142""","37","2019-2023","2020","Census","United States"
"City","Bargersville","IN","1803394","=""1803394""","29","2019-2023","2020","Census","United States"
"City","Bass Lake","IN","1803610","=""1803610""","N/A","2019-2023","2020","Census","United States"
"City","Batesville","IN","1803664","=""1803664""","27","2019-2023","2020","Census","United States"
"City","Battle Ground","IN","1803718","=""1803718""","N/A","2019-2023","2020","Census","United States"
"City","Bedford","IN","1804114","=""1804114""","24","2019-2023","2020","Census","United States"
"City","Beech Grove","IN","1804204","=""1804204""","21","2019-2023","2020","Census","United States"
"City","Berne","IN","1804888","=""1804888""","N/A","2019-2023","2020","Census","United States"
"City","Bethany","IN","1804978","=""1804978""","N/A","2019-2023","2020","Census","United States"
"City","Beverly Shores","IN","1805158","=""1805158""","N/A","2019-2023","2020","Census","United States"
"City","Bicknell","IN","1805176","=""1805176""","N/A","2019-2023","2020","Census","United States"
"City","Birdseye","IN","1805374","=""1805374""","N/A","2019-2023","2020","Census","United States"
"City","Blanford","IN","1805662","=""1805662""","N/A","2019-2023","2020","Census","United States"
"City","Bloomfield","IN","1805716","=""1805716""","31","2019-2023","2020","Census","United States"
"City","Bloomingdale","IN","1805788","=""1805788""","N/A","2019-2023","2020","Census","United States"
"City","Bloomington","IN","1805860","=""1805860""","17","2019-2023","2020","Census","United States"
"City","Blountsville","IN","1805896","=""1805896""","N/A","2019-2023","2020","Census","United States"
"City","Bluffton","IN","1806220","=""1806220""","18","2019-2023","2020","Census","United States"
"City","Boonville","IN","1806616","=""1806616""","N/A","2019-2023","2020","Census","United States"
"City","Borden","IN","1806634","=""1806634""","29","2019-2023","2020","Census","United States"
"City","Boston","IN","1806652","=""1806652""","N/A","2019-2023","2020","Census","United States"
"City","Boswell","IN","1806706","=""1806706""","23","2019-2023","2020","Census","United States"
"City","Bourbon","IN","1806760","=""1806760""","20","2019-2023","2020","Census","United States"
"City","Brazil","IN","1807174","=""1807174""","31","2019-2023","2020","Census","United States"
"City","Bremen","IN","1807318","=""1807318""","N/A","2019-2023","2020","Census","United States"
"City","Bright","IN","1807624","=""1807624""","33","2019-2023","2020","Census","United States"
"City","Bringhurst","IN","1807714","=""1807714""","N/A","2019-2023","2020","Census","United States"
"City","Bristol","IN","1807750","=""1807750""","N/A","2019-2023","2020","Census","United States"
"City","Brook","IN","1807966","=""1807966""","30","2019-2023","2020","Census","United States"
"City","Brooklyn","IN","1808038","=""1808038""","31","2019-2023","2020","Census","United States"
"City","Brooksburg","IN","1808092","=""1808092""","N/A","2019-2023","2020","Census","United States"
"City","Brookston","IN","1808146","=""1808146""","25","2019-2023","2020","Census","United States"
"City","Brookville","IN","1808182","=""1808182""","N/A","2019-2023","2020","Census","United States"
"City","Brownsburg","IN","1808416","=""1808416""","23","2019-2023","2020","Census","United States"
"City","Brownstown","IN","1808470","=""1808470""","21","2019-2023","2020","Census","United States"
"City","Bruceville","IN","1808578","=""1808578""","N/A","2019-2023","2020","Census","United States"
"City","Bryant","IN","1808704","=""1808704""","N/A","2019-2023","2020","Census","United States"
"City","Buck Creek","IN","1808812","=""1808812""","N/A","2019-2023","2020","Census","United States"
"City","Buffalo","IN","1808992","=""1808992""","N/A","2019-2023","2020","Census","United States"
"City","Bunker Hill","IN","1809136","=""1809136""","25","2019-2023","2020","Census","United States"
"City","Burket","IN","1809226","=""1809226""","N/A","2019-2023","2020","Census","United States"
"City","Burlington","IN","1809244","=""1809244""","N/A","2019-2023","2020","Census","United States"
"City","Burnettsville","IN","1809316","=""1809316""","N/A","2019-2023","2020","Census","United States"
"City","Burns City","IN","1809352","=""1809352""","N/A","2019-2023","2020","Census","United States"
"City","Burns Harbor","IN","1809370","=""1809370""","24","2019-2023","2020","Census","United States"
"City","Burrows","IN","1809460","=""1809460""","N/A","2019-2023","2020","Census","United States"
"City","Butler","IN","1809532","=""1809532""","20","2019-2023","2020","Census","United States"
"City","Butlerville","IN","1809622","=""1809622""","N/A","2019-2023","2020","Census","United States"
"City","Cadiz","IN","1809712","=""1809712""","N/A","2019-2023","2020","Census","United States"
"City","Cambridge City","IN","1809874","=""1809874""","25","2019-2023","2020","Census","United States"
"City","Camden","IN","1809910","=""1809910""","28","2019-2023","2020","Census","United States"
"City","Campbellsburg","IN","1810000","=""1810000""","N/A","2019-2023","2020","Census","United States"
"City","Canaan","IN","1810036","=""1810036""","N/A","2019-2023","2020","Census","United States"
"City","Cannelburg","IN","1810090","=""1810090""","N/A","2019-2023","2020","Census","United States"
"City","Cannelton","IN","1810108","=""1810108""","19","2019-2023","2020","Census","United States"
